138.954	595.293	0.750289
49.8926	866.532	0.0859903
918.585	-945.535	0.747228
832.457	-293.223	0.318373
-727.403	80.3038	0.477896
467.549	907.795	0.51664
809.907	-92.89	0.646917
976.12	910.512	0.500232
537.578	972.218	0.600552
-525.143	-929.222	0.689718
607.866	-115.358	0.988525
387.157	80.0878	0.753644
618.309	94.5059	0.174168
-263.895	816.567	0.981302
-199.459	884.908	0.194202
-45.5249	-376.158	0.7933
978.692	-407.415	0.641822
-232.381	-862.54	0.405629
-787.957	-430.905	0.86778
11.9571	832.886	0.444566
