465.073	-154.89	0.286688
382.862	410.564	0.00861678
805.562	573.475	0.971946
-451.126	506.935	0.941385
-208.713	310.439	0.398619
-469.375	180.544	0.570402
-932.752	-316.313	0.531391
-869.349	730.277	0.353103
238.371	388.403	0.46866
-905	244.668	0.883326
473.042	-756.433	0.936751
-879.529	-848.378	0.384569
-805.578	875.068	0.871041
600.249	928.428	0.634388
397.297	-586.929	0.243459
-337.896	-291.558	0.318233
-727.325	-68.1149	0.714864
-415.892	-495.763	0.755186
-211.492	-767.075	0.795422
49.8327	44.3056	0.581493
432.219	127.154	0.0826424
-370.599	48.7992	0.773402
-220.476	713.186	0.685215
-42.3716	-19.7147	0.228269
-695.152	-986.717	0.0233479
871.916	-163.551	0.987675
634.542	-175.438	0.984095
598.395	-321.497	0.985261
389.395	-174.744	0.0704482
541.729	545.938	0.789217
977.431	786.629	0.517733
-912.015	-984.368	0.354215
379.732	13.5896	0.63334
-845.324	125.547	0.22515
-699.179	477.921	0.259024
313.047	221.503	0.835345
529.192	124.632	0.119923
707.729	-180.138	0.573664
-702.616	875.217	0.219425
586.433	-69.9249	0.791798
105.715	-830.256	0.409022
-141.692	-375.695	0.450585
-334.364	942.88	0.281437
-662.068	-214.45	0.243399
181.777	865.758	0.18238
874.486	812.131	0.870775
774.407	-420.573	0.943412
136.44	-989.813	0.314422
-143.15	677.56	0.827605
-744.786	837.46	0.810487
736.129	829.04	0.932398
-791.313	-249.823	0.442684
252.165	677.392	0.959525
-616.825	938.409	0.0662366
-509.705	11.9873	0.691291
-654.424	263.225	0.777755
-909.281	375.906	0.778165
-272.005	611.077	0.135613
-613.807	179.779	0.775204
-874.655	-904.634	0.860036
-638.281	964.297	0.301705
972.139	849.905	0.868261
900.877	-677.966	0.566821
-808.864	-522.418	0.881861
984.491	-432.569	0.669598
-285.514	8.27485	0.281959
715.642	829.91	0.370524
-199.965	-967.832	0.384102
811.598	556.685	0.052596
358.671	-847.337	0.0223291
933.269	55.3779	0.178197
715.224	-295.993	0.188235
-311.252	-703.674	0.94079
-67.2284	240.939	0.945225
-682.762	-61.0004	0.171134
-807.93	-306.37	0.377804
95.358	-769.1	0.595217
-771.682	983.267	0.10155
-878.552	996.234	0.458503
-184.268	-161.052	0.500483
-708.121	-480.672	0.21951
517.216	-414.218	0.170801
-664.788	-143.914	0.118359
-533.497	734.877	0.1648
-579.898	-281.063	0.127748
465.254	-674.09	0.525957
-235.631	-186.648	0.635396
-387.809	-244.323	0.559119
350.985	-462.403	0.184414
-746.875	500.303	0.249994
-414.008	237.939	0.903609
-414.127	619.797	0.703156
-163.67	35.4866	0.397908
648.233	-590.405	0.447797
870.156	147.468	0.505173
215.173	-314.708	0.258981
113.674	930.259	0.842977
-480.984	906.04	0.618245
776.518	760.41	0.220143
-263.862	101.293	0.171792
