503.299	-345.298	0.588276
-693.641	-572.454	0.489577
450.712	344.673	0.480225
608.539	-913.991	0.595699
230.513	695.885	0.378907
551.056	-686.35	0.0717954
302.754	-490.397	0.0364905
80.0607	791.477	0.495682
133.288	201.974	0.970903
559.307	243.743	0.676122
-263.162	-819.037	0.398474
-240.984	-116.183	0.47079
-779.9	746.675	0.409427
598.625	-527.908	0.407273
-989.25	-221.995	0.251443
-185.912	555.361	0.833298
962.68	-265.002	0.31469
-823.445	945.005	0.165011
-66.7832	906.558	0.941227
-687.821	872.926	0.389265
732.608	-252.298	0.229174
-18.2717	-652.302	0.580037
-553.935	-889.063	0.384902
940.953	238.452	0.332672
-24.4325	908.366	0.842951
-286.262	-687.558	0.16242
-514.056	440.479	0.14581
817.494	370.542	0.678927
453.35	929.683	0.506913
-15.6048	-199.579	0.135028
-601.998	-672.199	0.627966
-346.04	712.117	0.654327
648.055	8.72444	0.921238
936.7	-16.2157	0.207888
37.8786	253.328	0.690833
703.402	-754.975	0.0176118
339.026	-915.276	0.0960998
489.443	-668.191	0.0476237
908.403	-366.203	0.681731
-142.302	660.822	0.736072
-804.562	-929.929	0.518231
724.001	-621.999	0.255493
1.9254	952.396	0.82541
652.504	-172.006	0.3199
448.128	-379.996	0.922534
-318.219	951.184	0.128196
-553.712	591.474	0.276049
-761.95	104.908	0.256123
-502.561	978.808	0.17943
520.971	-125.802	0.156231
