-996 50 39.0378 38.4753
-983.505 901.785 -901.635 1011.22
50 0 -983.505 -901.635
0 0 0 0 0 0 0
0.449131 0.452685 0.46727 0.492164 0.526134 0.56748 0.614104 0.663547 0.712927 0.758734 0.796489 0.820629 0.826157 0.815294 0.792035 0.761066 0.726378 0.690781 0.65623 0.624596 0.597039 0.574173 0.556568 0.544812 0.539547 0.538932 0.538091 0.536719 0.533173 0.527776 0.520939 0.512579 0.503116 0.493056 0.482992 0.473623 0.465946 0.464204 0.470047 0.483441 0.503852 0.530309 0.561509 0.596272 0.633588 0.672413 0.711615 0.749846 0.784205 0.788844
0.414121 0.418056 0.434545 0.462935 0.501912 0.549617 0.603804 0.661958 0.721276 0.778383 0.828572 0.864395 0.875978 0.860562 0.82938 0.790941 0.750136 0.710059 0.673052 0.639865 0.611 0.586885 0.567954 0.554689 0.547664 0.546133 0.5445 0.541196 0.535003 0.526612 0.516806 0.506411 0.495275 0.483378 0.471325 0.459881 0.450215 0.446884 0.451943 0.465214 0.485689 0.51253 0.544587 0.580701 0.619779 0.660743 0.702432 0.743365 0.779932 0.78657
0.374417 0.377752 0.39542 0.426836 0.470493 0.524206 0.585449 0.651612 0.72008 0.788072 0.851923 0.904084 0.924747 0.901671 0.859359 0.813169 0.768035 0.726253 0.688377 0.654733 0.625568 0.601122 0.581683 0.567631 0.559472 0.556981 0.554419 0.548948 0.540174 0.52886 0.51583 0.50195 0.488128 0.474443 0.460341 0.44658 0.434361 0.428129 0.42971 0.440353 0.459827 0.486593 0.518943 0.555465 0.594924 0.636022 0.677057 0.71518 0.74427 0.753893
0.330639 0.332158 0.350189 0.384215 0.432302 0.491625 0.559125 0.631928 0.70747 0.783482 0.857887 0.928446 0.969181 0.925727 0.874236 0.824595 0.779026 0.737672 0.700626 0.667956 0.639725 0.616026 0.597019 0.582982 0.574363 0.57111 0.567365 0.559783 0.548506 0.534371 0.518254 0.501049 0.483661 0.467016 0.450976 0.434803 0.418647 0.405547 0.401274 0.408984 0.427792 0.454443 0.486512 0.522494 0.561149 0.60103 0.640088 0.675167 0.701577 0.714456
0.283755 0.28188 0.29939 0.335863 0.38844 0.453095 0.525904 0.603519 0.683124 0.762162 0.837763 0.904162 0.936382 0.912582 0.868599 0.823349 0.781273 0.743 0.708774 0.678684 0.652752 0.630981 0.613424 0.600262 0.591878 0.588148 0.583063 0.573427 0.559726 0.542896 0.523888 0.503632 0.483034 0.462958 0.444268 0.424887 0.402427 0.380628 0.36789 0.373106 0.392507 0.418873 0.449773 0.484166 0.521054 0.559045 0.596102 0.629418 0.655621 0.67177
0.235324 0.227812 0.243856 0.283255 0.341027 0.410997 0.488137 0.568655 0.649402 0.727171 0.797618 0.852948 0.880281 0.873972 0.846091 0.810122 0.774829 0.742016 0.712471 0.68652 0.66425 0.645621 0.630577 0.619172 0.611714 0.607709 0.601167 0.589497 0.573432 0.554049 0.532383 0.50936 0.485925 0.462977 0.440605 0.416411 0.388791 0.35893 0.332034 0.33844 0.35898 0.383353 0.411389 0.442874 0.477134 0.512913 0.548323 0.580918 0.608039 0.627424
0.188167 0.171321 0.184803 0.229161 0.293793 0.369111 0.449422 0.531003 0.61071 0.68514 0.749862 0.798819 0.82548 0.828967 0.81417 0.788387 0.761317 0.735444 0.711965 0.691456 0.674093 0.659792 0.648342 0.639594 0.633716 0.629377 0.621216 0.607458 0.589052 0.567171 0.542948 0.517485 0.491784 0.466617 0.439667 0.411091 0.38095 0.349097 0.323336 0.320115 0.332255 0.350513 0.373439 0.400595 0.431415 0.464805 0.498944 0.53154 0.560181 0.582778
0.148358 0.115281 0.124391 0.179706 0.252997 0.332573 0.414113 0.494766 0.5718 0.642106 0.701937 0.747032 0.773952 0.783935 0.778486 0.761758 0.742883 0.724479 0.707852 0.693716 0.682308 0.673465 0.666722 0.661564 0.657866 0.652684 0.642578 0.62656 0.605629 0.581255 0.55477 0.527337 0.500002 0.472104 0.441464 0.409748 0.378616 0.348005 0.322883 0.311106 0.311829 0.321055 0.336833 0.358474 0.385341 0.416299 0.44958 0.482765 0.513351 0.539158
0.129111 0.0755701 0.0758649 0.149703 0.227364 0.306882 0.38636 0.463709 0.536555 0.60218 0.657546 0.699574 0.726919 0.741087 0.742176 0.732833 0.721427 0.710338 0.700795 0.693556 0.6889 0.686571 0.685747 0.685233 0.683906 0.677047 0.66435 0.645597 0.622013 0.595337 0.56696 0.53806 0.509561 0.478735 0.445459 0.411645 0.379537 0.349282 0.322675 0.303825 0.294843 0.294501 0.301975 0.317111 0.339684 0.368563 0.401573 0.435986 0.468915 0.497944
0.143469 0.101746 0.103804 0.155427 0.223016 0.295528 0.368902 0.440415 0.507574 0.567837 0.618631 0.657552 0.684834 0.701417 0.706856 0.703284 0.698374 0.69403 0.691343 0.691091 0.693635 0.698744 0.705249 0.710799 0.711089 0.701598 0.685031 0.663103 0.636922 0.608271 0.578478 0.548662 0.518917 0.485967 0.450912 0.415645 0.382327 0.351511 0.322938 0.298442 0.280703 0.270831 0.269237 0.277001 0.29502 0.32246 0.356291 0.39274 0.428413 0.460617
0.183802 0.156096 0.156594 0.188443 0.239389 0.299288 0.362623 0.426004 0.486185 0.540363 0.586186 0.621651 0.647955 0.665427 0.673392 0.674224 0.67477 0.676338 0.67989 0.686222 0.69587 0.708897 0.724283 0.738042 0.738838 0.724583 0.702559 0.677176 0.648812 0.618792 0.588232 0.558129 0.527401 0.493234 0.457178 0.421026 0.386701 0.354906 0.324205 0.295768 0.270628 0.251208 0.239612 0.238701 0.251891 0.279131 0.315459 0.354979 0.393659 0.428789
0.236105 0.216834 0.214844 0.234374 0.270654 0.317066 0.368497 0.421307 0.472749 0.5202 0.560592 0.592123 0.61638 0.633375 0.642271 0.646504 0.651458 0.657943 0.666785 0.678774 0.694609 0.714823 0.739525 0.763791 0.765466 0.741772 0.713835 0.685494 0.65607 0.625691 0.595225 0.56555 0.534504 0.500049 0.463795 0.427421 0.392638 0.360075 0.327668 0.296067 0.265985 0.238263 0.215543 0.203307 0.210887 0.240749 0.281929 0.325353 0.366781 0.404138
0.293523 0.279315 0.276869 0.287464 0.311662 0.345516 0.385011 0.426842 0.468354 0.507381 0.541823 0.568883 0.590091 0.605384 0.613965 0.620911 0.629254 0.639582 0.65256 0.668867 0.689155 0.714016 0.742426 0.770218 0.772475 0.744594 0.715221 0.686154 0.657442 0.628059 0.598705 0.570221 0.539828 0.506043 0.470445 0.434649 0.400227 0.367608 0.334399 0.300914 0.267536 0.234561 0.202582 0.174711 0.173278 0.213104 0.26074 0.30716 0.349997 0.388212
0.352862 0.342014 0.339421 0.345403 0.359553 0.382057 0.410185 0.441197 0.472726 0.502779 0.529703 0.551737 0.569006 0.581522 0.589445 0.598286 0.609071 0.6222 0.638135 0.657338 0.680168 0.705467 0.729383 0.747059 0.747864 0.73064 0.706014 0.679322 0.652506 0.625515 0.598294 0.571771 0.543119 0.510962 0.476896 0.442559 0.409501 0.377832 0.345073 0.311452 0.277254 0.24267 0.20789 0.173727 0.164864 0.210637 0.258155 0.303407 0.344975 0.382366
